representation_name	classifier_name	acc	std_acc	f1_mi	std_f1_mi	f1_ma	std_f1_ma	f_max	std_f_max	f1_we	std_f1_we	pr_mi	std_pr_mi	pr_ma	std_pr_ma	pr_we	std_pr_we	rc_mi	std_rc_mi	rc_ma	std_rc_ma	rc_we	std_rc_we	hamm	std_hamm	auc	std_auc	mcc
modal_rep_ae	Fully Connected Neural Network	0.9200833333333334	0.05077346200964091	0.9650000000000001	0.07	0.8904109589041095	0.2191780821917808		0.0	0.9491780821917807	0.10164383561643837	0.9650000000000001	0.07	0.8825	0.23500000000000001	0.936125	0.12775000000000003	0.9650000000000001	0.07	0.9	0.20000000000000004	0.9650000000000001	0.07	0.034999999999999996	0.06999999999999999	0.9	0.20000000000000004	
